0.000000000000E+00,9.400000000000E+02,0.000000000000E+00,-3.400000000000E+02,4.262582899697E-02,0.000000000000E+00,-2.598583707748E-02,4.822041793029E+01,6.830459332018E-01,0.000000000000E+00,-8.068944425508E+01,-1.024086951501E+02,-3.341781001321E-01,7.086853587995E+00,-3.729488733482E-02,-5.812032826386E+00,0.000000000000E+00,4.262582899697E-02,0.000000000000E+00,1.663999191949E-02,2.598583707748E-02
0.000000000000E+00,9.400000000000E+02,0.000000000000E+00,-3.350000000000E+02,4.156813583599E-02,0.000000000000E+00,-2.348587394806E-02,4.638245262900E+01,5.593628294348E-01,0.000000000000E+00,-8.107458048044E+01,-1.025763985141E+02,-3.628125886167E-01,6.861347417539E+00,-3.387027451248E-02,-5.415570108305E+00,0.000000000000E+00,4.156813583599E-02,0.000000000000E+00,1.808226188794E-02,2.348587394806E-02
0.000000000000E+00,9.400000000000E+02,0.000000000000E+00,-3.300000000000E+02,4.053216730847E-02,0.000000000000E+00,-2.097770043837E-02,4.457467751522E+01,4.482008994059E-01,0.000000000000E+00,-8.145816647557E+01,-1.027444818730E+02,-3.919870515513E-01,6.638258428884E+00,-3.069318949921E-02,-5.019152410975E+00,0.000000000000E+00,4.053216730847E-02,0.000000000000E+00,1.955446687010E-02,2.097770043837E-02
0.000000000000E+00,9.400000000000E+02,0.000000000000E+00,-3.250000000000E+02,3.951221204704E-02,0.000000000000E+00,-1.846353701618E-02,4.279253301535E+01,3.495958391278E-01,0.000000000000E+00,-8.184142173536E+01,-1.029131760189E+02,-4.215401792055E-01,6.416850568009E+00,-2.774106147117E-02,-4.622776325165E+00,0.000000000000E+00,3.951221204704E-02,0.000000000000E+00,2.104867503086E-02,1.846353701618E-02
0.000000000000E+00,9.400000000000E+02,0.000000000000E+00,-3.200000000000E+02,3.850027290058E-02,0.000000000000E+00,-1.594617225778E-02,4.102946073844E+01,2.635709105949E-01,0.000000000000E+00,-8.222611318274E+01,-1.030828405085E+02,-4.512543505546E-01,6.196064072042E+00,-2.499037996272E-02,-4.226393490655E+00,0.000000000000E+00,3.850027290058E-02,0.000000000000E+00,2.255410064280E-02,1.594617225778E-02
0.000000000000E+00,9.400000000000E+02,0.000000000000E+00,-3.150000000000E+02,3.748466674225E-02,0.000000000000E+00,-1.342924206349E-02,3.927566452375E+01,1.901334639665E-01,0.000000000000E+00,-8.261489397035E+01,-1.032540453105E+02,-4.808223637476E-01,5.974316447950E+00,-2.241556438644E-02,-3.829873707770E+00,0.000000000000E+00,3.748466674225E-02,0.000000000000E+00,2.405542467876E-02,1.342924206349E-02
0.000000000000E+00,9.400000000000E+02,0.000000000000E+00,-3.100000000000E+02,3.644745306693E-02,0.000000000000E+00,-1.091772141479E-02,3.751582992655E+01,1.292695949596E-01,0.000000000000E+00,-8.301192814307E+01,-1.034277222758E+02,-5.097867152238E-01,5.749136123862E+00,-1.998698189142E-02,-3.432934336377E+00,0.000000000000E+00,3.644745306693E-02,0.000000000000E+00,2.552973165214E-02,1.091772141479E-02
0.000000000000E+00,9.400000000000E+02,0.000000000000E+00,-3.050000000000E+02,3.535930593547E-02,0.000000000000E+00,-8.418878811310E-03,3.572457027017E+01,8.093534661334E-02,0.000000000000E+00,-8.342414050364E+01,-1.036054696276E+02,-5.374189567595E-01,5.516430650518E+00,-1.766716417145E-02,-3.034995927875E+00,0.000000000000E+00,3.535930593547E-02,0.000000000000E+00,2.694042712416E-02,8.418878811310E-03
0.000000000000E+00,9.400000000000E+02,0.000000000000E+00,-3.000000000000E+02,3.416808290120E-02,0.000000000000E+00,-5.944409366111E-03,3.385628004974E+01,4.504068722178E-02,0.000000000000E+00,-8.386400885065E+01,-1.037902336576E+02,-5.624505271409E-01,5.268854645648E+00,-1.540277118138E-02,-2.634861164559E+00,0.000000000000E+00,3.416808290120E-02,0.000000000000E+00,2.822367353509E-02,5.944409366111E-03
0.000000000000E+00,9.400000000000E+02,0.000000000000E+00,-2.950000000000E+02,3.276900899945E-02,0.000000000000E+00,-3.516431090460E-03,3.181880037279E+01,2.141525837006E-02,0.000000000000E+00,-8.435684225931E+01,-1.039880781693E+02,-5.823618576697E-01,4.991562688184E+00,-1.310493375138E-02,-2.229936228960E+00,0.000000000000E+00,3.276900899945E-02,0.000000000000E+00,2.925257790899E-02,3.516431090460E-03
