0.000000000000e+00,9.400000000000e+02,0.000000000000e+00,-4.000000000000e+02,5.799952589509e-02,0.000000000000e+00,-5.486629073348e-02,7.334541999302e+01,3.120650641757e+00,0.000000000000e+00,5.799952589509e-02
0.000000000000e+00,9.600000000000e+02,0.000000000000e+00,-4.000000000000e+02,9.875921031127e-02,0.000000000000e+00,-5.649243002482e-02,1.127333794232e+02,4.672434485504e+00,0.000000000000e+00,9.875921031127e-02
0.000000000000e+00,9.800000000000e+02,0.000000000000e+00,-4.000000000000e+02,1.354198303987e-01,0.000000000000e+00,-5.473844823839e-02,1.475783689495e+02,7.028444136522e+00,0.000000000000e+00,1.354198303987e-01
0.000000000000e+00,1.000000000000e+03,0.000000000000e+00,-4.000000000000e+02,1.654065532633e-01,0.000000000000e+00,-5.262094660859e-02,1.764099379214e+02,1.004499398528e+01,0.000000000000e+00,1.654065532633e-01
0.000000000000e+00,1.020000000000e+03,0.000000000000e+00,-4.000000000000e+02,1.915109306360e-01,0.000000000000e+00,-5.048481697032e-02,2.019159525461e+02,1.361912349084e+01,0.000000000000e+00,1.915109306360e-01
0.000000000000e+00,1.040000000000e+03,0.000000000000e+00,-4.000000000000e+02,2.152100958722e-01,0.000000000000e+00,-4.835981255100e-02,2.254728910581e+02,1.768953366933e+01,0.000000000000e+00,2.152100958722e-01
0.000000000000e+00,1.060000000000e+03,0.000000000000e+00,-4.000000000000e+02,2.373142443760e-01,0.000000000000e+00,-4.623339399192e-02,2.478294953330e+02,2.221696130238e+01,0.000000000000e+00,2.373142443760e-01
0.000000000000e+00,1.080000000000e+03,0.000000000000e+00,-4.000000000000e+02,2.583100099914e-01,0.000000000000e+00,-4.408920193717e-02,2.694357408940e+02,2.717475067160e+01,0.000000000000e+00,2.583100099914e-01
0.000000000000e+00,1.100000000000e+03,0.000000000000e+00,-4.000000000000e+02,2.785117486775e-01,0.000000000000e+00,-4.191349853826e-02,2.905842334376e+02,3.254408952299e+01,0.000000000000e+00,2.785117486775e-01
0.000000000000e+00,1.120000000000e+03,0.000000000000e+00,-4.000000000000e+02,2.981341011362e-01,0.000000000000e+00,-3.969582896405e-02,3.114771535068e+02,3.831137135135e+01,0.000000000000e+00,2.981341011362e-01
0.000000000000e+00,1.140000000000e+03,0.000000000000e+00,-4.000000000000e+02,3.173300056375e-01,0.000000000000e+00,-3.742860173963e-02,3.322610278032e+02,4.446661931937e+01,0.000000000000e+00,3.173300056375e-01
0.000000000000e+00,1.160000000000e+03,0.000000000000e+00,-4.000000000000e+02,3.362121236404e-01,0.000000000000e+00,-3.510657112652e-02,3.530462062232e+02,5.100248565032e+01,0.000000000000e+00,3.362121236404e-01
0.000000000000e+00,1.180000000000e+03,0.000000000000e+00,-4.000000000000e+02,3.548656531920e-01,0.000000000000e+00,-3.272642342239e-02,3.739184555477e+02,5.791358458774e+01,0.000000000000e+00,3.548656531920e-01
0.000000000000e+00,1.200000000000e+03,0.000000000000e+00,-4.000000000000e+02,3.733563685490e-01,0.000000000000e+00,-3.028649179795e-02,3.949462095206e+02,6.519602945743e+01,0.000000000000e+00,3.733563685490e-01
0.000000000000e+00,1.220000000000e+03,0.000000000000e+00,-4.000000000000e+02,3.917358640604e-01,0.000000000000e+00,-2.778658939286e-02,4.161852897076e+02,7.284710020331e+01,0.000000000000e+00,3.917358640604e-01
0.000000000000e+00,1.240000000000e+03,0.000000000000e+00,-4.000000000000e+02,4.100450804974e-01,0.000000000000e+00,-2.522795162138e-02,4.376820831627e+02,8.086499730260e+01,0.000000000000e+00,4.100450804974e-01
0.000000000000e+00,1.260000000000e+03,0.000000000000e+00,-4.000000000000e+02,4.283167281336e-01,0.000000000000e+00,-2.261329091743e-02,4.594757394089e+02,8.924865440652e+01,0.000000000000e+00,4.283167281336e-01
0.000000000000e+00,1.280000000000e+03,0.000000000000e+00,-4.000000000000e+02,4.482252870940e-01,0.000000000000e+00,-1.841081869425e-02,4.830860106485e+02,9.800668430948e+01,0.000000000000e+00,4.482252870940e-01
0.000000000000e+00,1.300000000000e+03,0.000000000000e+00,-4.000000000000e+02,4.708059136759e-01,0.000000000000e+00,-1.150725552027e-02,5.094558491285e+02,1.071947408584e+02,0.000000000000e+00,4.708059136759e-01
0.000000000000e+00,1.320000000000e+03,0.000000000000e+00,-4.000000000000e+02,4.942965235574e-01,0.000000000000e+00,-3.451266694933e-03,5.370071004019e+02,1.168448173719e+02,0.000000000000e+00,4.942965235574e-01
0.000000000000e+00,1.340000000000e+03,0.000000000000e+00,-4.000000000000e+02,5.181780374116e-01,0.000000000000e+00,5.260975857534e-03,5.652850296000e+02,1.269691501885e+02,0.000000000000e+00,5.181780374116e-01
0.000000000000e+00,1.360000000000e+03,0.000000000000e+00,-4.000000000000e+02,5.422283334885e-01,0.000000000000e+00,1.438455693966e-02,5.941036723165e+02,1.375730384520e+02,0.000000000000e+00,5.422283334885e-01
0.000000000000e+00,1.380000000000e+03,0.000000000000e+00,-4.000000000000e+02,5.663501137173e-01,0.000000000000e+00,2.378698064694e-02,6.233896168190e+02,1.486587478521e+02,0.000000000000e+00,5.663501137173e-01
0.000000000000e+00,1.400000000000e+03,0.000000000000e+00,-4.000000000000e+02,5.905048450864e-01,0.000000000000e+00,3.339380037907e-02,6.531220062396e+02,1.602272567298e+02,0.000000000000e+00,5.905048450864e-01
0.000000000000e+00,1.420000000000e+03,0.000000000000e+00,-4.000000000000e+02,6.146824199028e-01,0.000000000000e+00,4.316228534780e-02,6.833050310195e+02,1.722790911034e+02,0.000000000000e+00,6.146824199028e-01
0.000000000000e+00,1.440000000000e+03,0.000000000000e+00,-4.000000000000e+02,6.388863256983e-01,0.000000000000e+00,5.306762187775e-02,7.139545324614e+02,1.848147277930e+02,0.000000000000e+00,6.388863256983e-01
0.000000000000e+00,1.460000000000e+03,0.000000000000e+00,-4.000000000000e+02,6.631261822073e-01,0.000000000000e+00,6.309535529211e-02,7.450913005749e+02,1.978347833309e+02,0.000000000000e+00,6.631261822073e-01
0.000000000000e+00,1.480000000000e+03,0.000000000000e+00,-4.000000000000e+02,6.874139406603e-01,0.000000000000e+00,7.323711540669e-02,7.767376916527e+02,2.113400943619e+02,0.000000000000e+00,6.874139406603e-01
0.000000000000e+00,1.500000000000e+03,0.000000000000e+00,-4.000000000000e+02,7.117619572767e-01,0.000000000000e+00,8.348813661328e-02,8.089159384577e+02,2.253317428121e+02,0.000000000000e+00,7.117619572767e-01
0.000000000000e+00,1.520000000000e+03,0.000000000000e+00,-4.000000000000e+02,7.361820446722e-01,0.000000000000e+00,9.384578910715e-02,8.416473389103e+02,2.398110533485e+02,0.000000000000e+00,7.361820446722e-01
0.000000000000e+00,1.540000000000e+03,0.000000000000e+00,-4.000000000000e+02,7.606850390820e-01,0.000000000000e+00,1.043086947381e-01,8.749519047224e+02,2.547795775685e+02,0.000000000000e+00,7.606850390820e-01
0.000000000000e+00,1.560000000000e+03,0.000000000000e+00,-4.000000000000e+02,7.852806398191e-01,0.000000000000e+00,1.148761885512e-01,9.088482501513e+02,2.702390725459e+02,0.000000000000e+00,7.852806398191e-01
0.000000000000e+00,1.580000000000e+03,0.000000000000e+00,-4.000000000000e+02,8.099773904093e-01,0.000000000000e+00,1.255479886751e-01,9.433536036370e+02,2.861914777397e+02,0.000000000000e+00,8.099773904093e-01
0.000000000000e+00,1.600000000000e+03,0.000000000000e+00,-4.000000000000e+02,8.347827307047e-01,0.000000000000e+00,1.363239938165e-01,9.784838792806e+02,3.026388923203e+02,0.000000000000e+00,8.347827307047e-01
0.000000000000e+00,9.400000000000e+02,0.000000000000e+00,-3.950000000000e+02,5.648911140425e-02,0.000000000000e+00,-5.255943594916e-02,7.100866447552e+01,2.852077444391e+00,0.000000000000e+00,5.648911140425e-02
0.000000000000e+00,9.600000000000e+02,0.000000000000e+00,-3.950000000000e+02,9.906166584938e-02,0.000000000000e+00,-5.391046809697e-02,1.119974136791e+02,4.396420434634e+00,0.000000000000e+00,9.906166584938e-02
0.000000000000e+00,9.800000000000e+02,0.000000000000e+00,-3.950000000000e+02,1.359409775494e-01,0.000000000000e+00,-5.205576573167e-02,1.470227300031e+02,6.761455459279e+00,0.000000000000e+00,1.359409775494e-01
0.000000000000e+00,1.000000000000e+03,0.000000000000e+00,-3.950000000000e+02,1.659443140952e-01,0.000000000000e+00,-4.990470722743e-02,1.758679951343e+02,9.788678315764e+00,0.000000000000e+00,1.659443140952e-01
0.000000000000e+00,1.020000000000e+03,0.000000000000e+00,-3.950000000000e+02,1.920447696225e-01,0.000000000000e+00,-4.775315495417e-02,2.013746332755e+02,1.337352794633e+01,0.000000000000e+00,1.920447696225e-01
0.000000000000e+00,1.040000000000e+03,0.000000000000e+00,-3.950000000000e+02,2.157417103499e-01,0.000000000000e+00,-4.561937762638e-02,2.249364471760e+02,1.745458575034e+01,0.000000000000e+00,2.157417103499e-01
0.000000000000e+00,1.060000000000e+03,0.000000000000e+00,-3.950000000000e+02,2.378480238260e-01,0.000000000000e+00,-4.348734212444e-02,2.473037453024e+02,2.199266009227e+01,0.000000000000e+00,2.378480238260e-01
0.000000000000e+00,1.080000000000e+03,0.000000000000e+00,-3.950000000000e+02,2.588498860709e-01,0.000000000000e+00,-4.133945627274e-02,2.689257819857e+02,2.696118019869e+01,0.000000000000e+00,2.588498860709e-01
0.000000000000e+00,1.100000000000e+03,0.000000000000e+00,-3.950000000000e+02,2.790607652317e-01,0.000000000000e+00,-3.916154941533e-02,2.900942501508e+02,3.234140362307e+01,0.000000000000e+00,2.790607652317e-01
0.000000000000e+00,1.120000000000e+03,0.000000000000e+00,-3.950000000000e+02,2.986944915837e-01,0.000000000000e+00,-3.694307207107e-02,3.110105676458e+02,3.811977639603e+01,0.000000000000e+00,2.986944915837e-01
0.000000000000e+00,1.140000000000e+03,0.000000000000e+00,-3.950000000000e+02,3.179033386967e-01,0.000000000000e+00,-3.467650939927e-02,3.318206678592e+02,4.428635946777e+01,0.000000000000e+00,3.179033386967e-01
0.000000000000e+00,1.160000000000e+03,0.000000000000e+00,-3.950000000000e+02,3.367994270293e-01,0.000000000000e+00,-3.235680103715e-02,3.526344409143e+02,5.083383084937e+01,0.000000000000e+00,3.367994270293e-01
0.000000000000e+00,1.180000000000e+03,0.000000000000e+00,-3.950000000000e+02,3.554675015848e-01,0.000000000000e+00,-2.998090873741e-02,3.735372901305e+02,5.775682069086e+01,0.000000000000e+00,3.554675015848e-01
0.000000000000e+00,1.200000000000e+03,0.000000000000e+00,-3.950000000000e+02,3.739729380144e-01,0.000000000000e+00,-2.754753595336e-02,3.945973525582e+02,6.505144976061e+01,0.000000000000e+00,3.739729380144e-01
0.000000000000e+00,1.220000000000e+03,0.000000000000e+00,-3.950000000000e+02,3.923669562856e-01,0.000000000000e+00,-2.505698351549e-02,4.158701973929e+02,7.271499776408e+01,0.000000000000e+00,3.923669562856e-01
0.000000000000e+00,1.240000000000e+03,0.000000000000e+00,-3.950000000000e+02,4.106901172018e-01,0.000000000000e+00,-2.251113465117e-02,4.374019860693e+02,8.074565744814e+01,0.000000000000e+00,4.106901172018e-01
0.000000000000e+00,1.260000000000e+03,0.000000000000e+00,-3.950000000000e+02,4.289747111578e-01,0.000000000000e+00,-1.991358223246e-02,4.592316542410e+02,8.914234679970e+01,0.000000000000e+00,4.289747111578e-01
0.000000000000e+00,1.280000000000e+03,0.000000000000e+00,-3.950000000000e+02,4.497951960618e-01,0.000000000000e+00,-1.487742841675e-02,4.836910168825e+02,9.792341830113e+01,0.000000000000e+00,4.497951960618e-01
0.000000000000e+00,1.300000000000e+03,0.000000000000e+00,-3.950000000000e+02,4.727409932565e-01,0.000000000000e+00,-7.600625903833e-03,5.104185940711e+02,1.071469443944e+02,0.000000000000e+00,4.727409932565e-01
0.000000000000e+00,1.320000000000e+03,0.000000000000e+00,-3.950000000000e+02,4.964297527013e-01,0.000000000000e+00,6.844157715117e-04,5.381790476967e+02,1.168378816393e+02,0.000000000000e+00,4.964297527013e-01
0.000000000000e+00,1.340000000000e+03,0.000000000000e+00,-3.950000000000e+02,5.204314645604e-01,0.000000000000e+00,9.553439098773e-03,5.665983817221e+02,1.270061723448e+02,0.000000000000e+00,5.204314645604e-01
0.000000000000e+00,1.360000000000e+03,0.000000000000e+00,-3.950000000000e+02,5.445606955970e-01,0.000000000000e+00,1.879177477598e-02,5.955238265801e+02,1.376559683954e+02,0.000000000000e+00,5.445606955970e-01
0.000000000000e+00,1.380000000000e+03,0.000000000000e+00,-3.950000000000e+02,5.687385422333e-01,0.000000000000e+00,2.828295696658e-02,6.248985064722e+02,1.487889138079e+02,0.000000000000e+00,5.687385422333e-01
0.000000000000e+00,1.400000000000e+03,0.000000000000e+00,-3.950000000000e+02,5.929363491336e-01,0.000000000000e+00,3.796176065877e-02,6.547103551980e+02,1.604056381289e+02,0.000000000000e+00,5.929363491336e-01
0.000000000000e+00,1.420000000000e+03,0.000000000000e+00,-3.950000000000e+02,6.171495173543e-01,0.000000000000e+00,4.779101409167e-02,6.849683962365e+02,1.725064678404e+02,0.000000000000e+00,6.171495173543e-01
0.000000000000e+00,1.440000000000e+03,0.000000000000e+00,-3.950000000000e+02,6.413846867031e-01,0.000000000000e+00,5.774937473854e-02,7.156911813257e+02,1.850917645051e+02,0.000000000000e+00,6.413846867031e-01
0.000000000000e+00,1.460000000000e+03,0.000000000000e+00,-3.950000000000e+02,6.656533133115e-01,0.000000000000e+00,6.782462075638e-02,7.469010341893e+02,1.981620780468e+02,0.000000000000e+00,6.656533133115e-01
