1.0000000000e+02,9.9857391311e+00,1.1082612674e-01,9.8307745628e+02,1.2837530241e+08,1.4041411316e+02,nan,nan,nan,nan
1.0329781457e+02,9.9847930906e+00,1.1799296690e-01,8.7027662327e+02,9.3651982206e+07,1.3437700001e+02,nan,nan,nan,nan
1.0659562915e+02,9.9875764361e+00,1.2577949399e-01,7.6954411752e+02,6.8064291300e+07,1.2223838118e+02,nan,nan,nan,nan
1.0989344372e+02,9.9949353700e+00,1.3426968364e-01,6.7965140523e+02,4.9269289187e+07,1.1405316903e+02,nan,nan,nan,nan
1.1319125830e+02,1.0008195172e+01,1.4375152817e-01,5.9802467585e+02,3.5284432665e+07,1.0598926051e+02,nan,nan,nan,nan
1.1505767720e+02,1.0019048199e+01,1.4969822364e-01,5.5478469425e+02,2.8994516625e+07,1.0147035547e+02,nan,nan,nan,nan
1.1692409611e+02,1.0032681701e+01,1.5607243347e-01,5.1396167187e+02,2.3730585990e+07,9.7090017424e+01,nan,nan,nan,nan
1.1879051502e+02,1.0049336065e+01,1.6287877361e-01,4.7568126751e+02,1.9364856666e+07,9.2799631624e+01,nan,nan,nan,nan
1.2065693392e+02,1.0069200983e+01,1.7012011003e-01,4.3998177930e+02,1.5769737541e+07,8.8632744649e+01,nan,nan,nan,nan
1.2252335283e+02,1.0092407863e+01,1.7779692751e-01,4.0686893826e+02,1.2828401773e+07,8.4628423929e+01,nan,nan,nan,nan
1.2438977173e+02,1.0119024978e+01,1.8590674045e-01,3.7627884270e+02,1.0432870241e+07,8.0854330686e+01,nan,nan,nan,nan
1.2625619064e+02,1.0149055078e+01,1.9444354331e-01,3.4813093332e+02,8.4896364256e+06,7.7102213188e+01,nan,nan,nan,nan
1.2812260955e+02,1.0182435146e+01,2.0339730337e-01,3.2231029499e+02,6.9174712929e+06,7.3592081462e+01,nan,nan,nan,nan
1.2917892107e+02,1.0202765615e+01,2.0864420064e-01,3.0868071914e+02,6.1656998936e+06,7.1686066724e+01,nan,nan,nan,nan
1.3023523259e+02,1.0224097571e+01,2.1401677486e-01,2.9573078738e+02,5.4998345755e+06,6.9834536374e+01,nan,nan,nan,nan
1.3129154412e+02,1.0246393073e+01,2.1951118834e-01,2.8343591010e+02,4.9102356818e+06,6.8046336862e+01,nan,nan,nan,nan
1.3234785564e+02,1.0269608373e+01,2.2512306315e-01,2.7177011501e+02,4.3881998724e+06,6.6299121214e+01,nan,nan,nan,nan
1.3340416716e+02,1.0293694224e+01,2.3084746714e-01,2.6070715728e+02,3.9259625245e+06,6.4638199967e+01,nan,nan,nan,nan
1.3446047868e+02,1.0318596207e+01,2.3667890336e-01,2.5022206641e+02,3.5166359781e+06,6.2996409414e+01,nan,nan,nan,nan
1.3551679021e+02,1.0344255091e+01,2.4261130376e-01,2.4028874178e+02,3.1540536226e+06,6.1440527505e+01,nan,nan,nan,nan
1.3657310173e+02,1.0370607222e+01,2.4863802733e-01,2.3088290736e+02,2.8327872775e+06,5.9926925440e+01,nan,nan,nan,nan
1.3762941325e+02,1.0397584913e+01,2.5475186370e-01,2.2197863167e+02,2.5479532079e+06,5.8467026073e+01,nan,nan,nan,nan
1.3868572477e+02,1.0425116902e+01,2.6094504203e-01,2.1355347294e+02,2.2953277117e+06,5.7058140918e+01,nan,nan,nan,nan
1.3974203630e+02,1.0453128802e+01,2.6720924593e-01,2.0558449207e+02,2.0711329015e+06,5.5704937774e+01,nan,nan,nan,nan
1.4079834782e+02,1.0481543582e+01,2.7353563506e-01,1.9804696453e+02,1.8719744038e+06,5.4399498887e+01,nan,nan,nan,nan
1.4185465934e+02,1.0510282066e+01,2.7991487301e-01,1.9092165350e+02,1.6949749476e+06,5.3145049327e+01,nan,nan,nan,nan
1.4291097086e+02,1.0539263464e+01,2.8633716179e-01,1.8418711388e+02,1.5375265192e+06,5.1939739053e+01,nan,nan,nan,nan
1.4396728239e+02,1.0568405909e+01,2.9279228341e-01,1.7782423717e+02,1.3973611827e+06,5.0779978063e+01,nan,nan,nan,nan
1.4502359391e+02,1.0597626973e+01,2.9926964878e-01,1.7180994705e+02,1.2723861294e+06,4.9665902347e+01,nan,nan,nan,nan
1.4621924621e+02,1.0630693782e+01,3.0661454888e-01,1.6540525265e+02,1.1471503322e+06,4.8463974694e+01,nan,nan,nan,nan
1.4741489852e+02,1.0663637244e+01,3.1395776033e-01,1.5940290601e+02,1.0369639518e+06,4.7309461568e+01,nan,nan,nan,nan
1.4861055082e+02,1.0696340879e+01,3.2128277798e-01,1.5377629286e+02,9.3984348049e+05,4.6212695094e+01,nan,nan,nan,nan
1.4980620312e+02,1.0728805419e+01,3.2859867147e-01,1.4848779521e+02,8.5387673942e+05,4.5165432589e+01,nan,nan,nan,nan
1.5100185543e+02,1.0761247165e+01,3.3596198515e-01,1.4347001750e+02,7.7697109078e+05,4.4153582586e+01,nan,nan,nan,nan
1.5219750773e+02,1.0793644000e+01,3.4337391998e-01,1.3870258619e+02,7.0801542768e+05,4.3179959417e+01,nan,nan,nan,nan
1.5339316004e+02,1.0825965060e+01,3.5083243766e-01,1.3416843774e+02,6.4607200644e+05,4.2238342740e+01,nan,nan,nan,nan
1.5458881234e+02,1.0858183115e+01,3.5833541700e-01,1.2985447891e+02,5.9036044120e+05,4.1328528358e+01,nan,nan,nan,nan
1.5578446464e+02,1.0890273973e+01,3.6588066762e-01,1.2574674036e+02,5.4017324452e+05,4.0449343121e+01,nan,nan,nan,nan
1.5698011695e+02,1.0922215761e+01,3.7346595375e-01,1.2183248862e+02,4.9489274633e+05,3.9598188964e+01,nan,nan,nan,nan
1.5817576925e+02,1.0953988806e+01,3.8108898896e-01,1.1810098706e+02,4.5398934517e+05,3.8776869554e+01,nan,nan,nan,nan
1.5937142156e+02,1.0985575087e+01,3.8874745601e-01,1.1454056869e+02,4.1698057469e+05,3.7980452653e+01,nan,nan,nan,nan
1.6056707386e+02,1.1016958274e+01,3.9643899469e-01,1.1114117243e+02,3.8344876700e+05,3.7211538701e+01,nan,nan,nan,nan
1.6176272616e+02,1.1048123289e+01,4.0416121960e-01,1.0789503594e+02,3.5304032848e+05,3.6464953768e+01,nan,nan,nan,nan
1.6295837847e+02,1.1079056350e+01,4.1191171012e-01,1.0479312289e+02,3.2542565478e+05,3.5742894827e+01,nan,nan,nan,nan
1.6415403077e+02,1.1109744710e+01,4.1968802438e-01,1.0182829776e+02,3.0032399002e+05,3.5043795237e+01,nan,nan,nan,nan
1.6550740466e+02,1.1144171188e+01,4.2851817375e-01,9.8625867571e+01,2.7460255516e+05,3.4277686019e+01,nan,nan,nan,nan
1.6686077855e+02,1.1178253357e+01,4.3737461251e-01,9.5579500010e+01,2.5144847244e+05,3.3537747713e+01,nan,nan,nan,nan
1.6821415244e+02,1.1211976661e+01,4.4625369535e-01,9.2679163057e+01,2.3057036312e+05,3.2823533187e+01,nan,nan,nan,nan
1.6956752632e+02,1.1245327824e+01,4.5515172474e-01,8.9916338284e+01,2.1171808465e+05,3.2134821309e+01,nan,nan,nan,nan
1.7092090021e+02,1.1278294399e+01,4.6406498006e-01,8.7283640384e+01,1.9467527497e+05,3.1467174270e+01,nan,nan,nan,nan
1.7227427410e+02,1.1310864984e+01,4.7298971235e-01,8.4772158483e+01,1.7923891808e+05,3.0824049901e+01,nan,nan,nan,nan
1.7362764799e+02,1.1343029031e+01,4.8192215433e-01,8.2376278549e+01,1.6524586205e+05,3.0201616176e+01,nan,nan,nan,nan
1.7498102187e+02,1.1374776599e+01,4.9085851311e-01,8.0089439652e+01,1.5254430260e+05,2.9601269979e+01,nan,nan,nan,nan
1.7633439576e+02,1.1406098530e+01,4.9979497612e-01,7.7905556905e+01,1.4099997130e+05,2.9018051893e+01,nan,nan,nan,nan
1.7768776965e+02,1.1436986372e+01,5.0872773119e-01,7.5819025536e+01,1.3049453248e+05,2.8455243209e+01,nan,nan,nan,nan
1.7904114354e+02,1.1467432153e+01,5.1765294105e-01,7.3824836750e+01,1.2092367408e+05,2.7909456211e+01,nan,nan,nan,nan
1.8039451742e+02,1.1497428504e+01,5.2656677649e-01,7.1917571425e+01,1.1219198572e+05,2.7383454753e+01,nan,nan,nan,nan
1.8174789131e+02,1.1526988462e+01,5.3547142705e-01,7.0092076572e+01,1.0421384473e+05,2.6875013249e+01,nan,nan,nan,nan
1.8310126520e+02,1.1556186880e+01,5.4438816500e-01,6.8338728101e+01,9.6894161298e+04,2.6377951241e+01,nan,nan,nan,nan
1.8445463909e+02,1.1585028150e+01,5.5331720243e-01,6.6654136457e+01,9.0172389730e+04,2.5896584998e+01,nan,nan,nan,nan
1.8580801298e+02,1.1613508419e+01,5.6225616037e-01,6.5034676255e+01,8.3992916051e+04,2.5428417879e+01,nan,nan,nan,nan
1.8657396344e+02,1.1629465854e+01,5.6731871366e-01,6.4145867169e+01,8.0717326990e+04,2.5172419205e+01,nan,nan,nan,nan
1.8733991391e+02,1.1645306172e+01,5.7238325735e-01,6.3276426795e+01,7.7591672970e+04,2.4914558153e+01,nan,nan,nan,nan
1.8810586438e+02,1.1661028958e+01,5.7744935361e-01,6.2426101809e+01,7.4608983309e+04,2.4662960665e+01,nan,nan,nan,nan
1.8887181484e+02,1.1676633766e+01,5.8251657519e-01,6.1593720454e+01,7.1759888744e+04,2.4416428255e+01,nan,nan,nan,nan
1.8963776531e+02,1.1692120270e+01,5.8758449400e-01,6.0779570944e+01,6.9039904535e+04,2.4173368383e+01,nan,nan,nan,nan
1.9040371577e+02,1.1707488029e+01,5.9265267229e-01,5.9982520911e+01,6.6440631652e+04,2.3933977519e+01,nan,nan,nan,nan
1.9116966624e+02,1.1722737036e+01,5.9772069875e-01,5.9202159350e+01,6.3956129013e+04,2.3698423306e+01,nan,nan,nan,nan
1.9193561671e+02,1.1737866760e+01,6.0278812411e-01,5.8438634551e+01,6.1582268469e+04,2.3466442025e+01,nan,nan,nan,nan
1.9270156717e+02,1.1752877079e+01,6.0785452951e-01,5.7691306351e+01,5.9312939736e+04,2.3238017202e+01,nan,nan,nan,nan
1.9346751764e+02,1.1767767694e+01,6.1291948686e-01,5.6959465750e+01,5.7142255430e+04,2.3013225448e+01,nan,nan,nan,nan
1.9423346811e+02,1.1782538553e+01,6.1798256363e-01,5.6242746583e+01,5.5065390606e+04,2.2791828635e+01,nan,nan,nan,nan
1.9499941857e+02,1.1797189490e+01,6.2304333817e-01,5.5541156019e+01,5.3078797639e+04,2.2574052521e+01,nan,nan,nan,nan
1.9576536904e+02,1.1811720297e+01,6.2810138211e-01,5.4853984756e+01,5.1177248662e+04,2.2359442974e+01,nan,nan,nan,nan
1.9653131951e+02,1.1826130992e+01,6.3315627306e-01,5.4180942022e+01,4.9356819249e+04,2.2148251507e+01,nan,nan,nan,nan
1.9729726997e+02,1.1840421363e+01,6.3820758532e-01,5.3521773091e+01,4.7613794602e+04,2.1940052686e+01,nan,nan,nan,nan
1.9806322044e+02,1.1854591488e+01,6.4325489355e-01,5.2875987682e+01,4.5944151662e+04,2.1735095292e+01,nan,nan,nan,nan
1.9882917091e+02,1.1868641172e+01,6.4829778102e-01,5.2243726352e+01,4.4345499346e+04,2.1532929246e+01,nan,nan,nan,nan
1.9959512137e+02,1.1882570572e+01,6.5333582543e-01,5.1623766153e+01,4.2812396437e+04,2.1334228657e+01,nan,nan,nan,nan
2.0036107184e+02,1.1896379591e+01,6.5836860683e-01,5.1016370585e+01,4.1343082457e+04,2.1138693625e+01,nan,nan,nan,nan
2.0112702231e+02,1.1910068261e+01,6.6339570454e-01,5.0420947600e+01,3.9933938222e+04,2.0945390889e+01,nan,nan,nan,nan
2.0189297277e+02,1.1923636612e+01,6.6841670497e-01,4.9837853369e+01,3.8583483764e+04,2.0755943011e+01,nan,nan,nan,nan
2.0265892324e+02,1.1937084707e+01,6.7343119480e-01,4.9266272302e+01,3.7287985539e+04,2.0569084055e+01,nan,nan,nan,nan
